DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.385804	38	5	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.385821	38	5	3	3	1	4	1	0	209	28	1	17.545	0	0
DL	0.385839	38	5	3	4	1	4	1	0	209	28	2	17.545	1	1
DL	0.385982	38	5	3	1	12	3	1	0	1244	18	0	11.6032	0	8.86846e-13
DL	0.385982	38	5	3	5	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.386232	38	6	0	1	12	3	1	0	1244	18	0	41.3131	0	0
DL	0.386411	38	6	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.386411	38	6	1	1	8	3	1	0	1694	28	0	11.449	1	1
DL	0.386893	38	6	3	1	7	3	1	0	1484	28	0	11.449	0	5.13242e-10
DL	0.386911	38	6	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.387393	38	7	1	1	7	3	1	0	1484	28	1	11.449	1	1
DL	0.387411	38	7	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.387643	38	7	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.387893	38	7	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.387982	38	7	3	1	12	3	1	0	1244	18	0	37.5173	0	0
DL	0.388036	38	8	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.388393	38	8	1	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.388482	38	8	1	1	12	3	1	0	1244	18	1	37.5173	0	0
DL	0.388732	38	8	2	1	12	3	1	0	2541	28	0	41.3131	0	0
DL	0.388893	38	8	3	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.388893	38	8	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.389143	38	9	0	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.389393	38	9	1	1	7	3	1	0	1484	28	0	11.449	0	5.13035e-10
DL	0.389411	38	9	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.389911	38	9	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.389982	38	9	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.390036	39	0	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.390161	39	0	0	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.390482	39	0	1	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.390482	39	0	1	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.390536	39	0	2	1	1	3	1	0	209	28	0	11.449	1	1
DL	0.390536	39	0	2	1	1	4	1	0	170	24	0	17.545	0	0
DL	0.390982	39	0	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.390982	39	0	3	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.391036	39	1	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.391036	39	1	0	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.391286	39	1	1	1	1	3	1	0	209	28	1	11.449	0	0.00260625
DL	0.391286	39	1	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.391304	39	1	1	2	1	3	1	0	209	28	2	11.449	1	1
DL	0.391304	39	1	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.391446	39	1	1	3	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.391482	39	1	1	3	10	3	1	0	1036	18	0	34.3413	0	0
DL	0.391571	39	1	2	1	3	3	1	0	308	18	0	41.3131	0	0
DL	0.391911	39	1	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.391982	39	1	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.392036	39	2	0	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.392393	39	2	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.392411	39	2	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.392893	39	2	3	1	7	3	1	0	1484	28	0	11.449	0	5.13035e-10
DL	0.392911	39	2	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.393393	39	3	1	1	7	3	1	0	1484	28	1	11.449	1	1
DL	0.393393	39	3	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.393643	39	3	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.393893	39	3	3	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.393982	39	3	3	1	12	3	1	0	1244	18	0	37.5173	0	0
DL	0.394036	39	4	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.394393	39	4	1	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.394482	39	4	1	1	12	3	1	0	1244	18	1	37.5173	0	0
DL	0.394643	39	4	2	1	7	4	1	0	1484	28	2	17.545	0	0
DL	0.394732	39	4	2	1	12	3	1	0	2541	28	0	37.5173	0	0
DL	0.394893	39	4	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.394911	39	4	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.395393	39	5	1	1	7	3	1	0	1484	28	0	11.449	0	5.13035e-10
DL	0.395411	39	5	1	1	8	4	1	0	1383	24	1	34.6236	0	0
DL	0.395661	39	5	2	1	8	4	1	0	1383	24	2	43.5793	0	0
DL	0.395982	39	5	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.395982	39	5	3	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.396036	39	6	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.396036	39	6	0	1	1	4	1	0	209	28	0	17.545	1	1
DL	0.396482	39	6	1	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.396482	39	6	1	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.396536	39	6	2	1	1	3	1	0	100	18	0	11.449	0	0.00257631
DL	0.396536	39	6	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.396786	39	6	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.396804	39	6	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.396821	39	6	3	3	1	4	1	0	209	28	1	17.545	0	0
DL	0.396839	39	6	3	4	1	4	1	0	209	28	2	17.545	1	1
DL	0.396982	39	6	3	1	12	3	1	0	1244	18	0	11.6032	0	8.86846e-13
DL	0.396982	39	6	3	5	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.397036	39	7	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.397411	39	7	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.397482	39	7	1	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.397536	39	7	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.397893	39	7	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.397911	39	7	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.398393	39	8	1	1	7	3	1	0	1484	28	0	11.449	0	5.13035e-10
DL	0.398411	39	8	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.398893	39	8	3	1	7	3	1	0	1484	28	1	11.449	1	1
DL	0.398893	39	8	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.399143	39	9	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.399393	39	9	1	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.399482	39	9	1	1	12	3	1	0	1244	18	0	37.5173	0	0
DL	0.399536	39	9	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.399893	39	9	3	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.399982	39	9	3	1	12	3	1	0	1244	18	1	37.5173	0	0
DL	0.400143	40	0	0	1	7	4	1	0	1484	28	2	17.545	0	0
DL	0.400232	40	0	0	1	12	3	1	0	2541	28	0	37.5173	0	0
DL	0.400393	40	0	1	1	7	3	1	0	1484	28	0	10.7497	1	1
DL	0.400411	40	0	1	1	8	4	1	0	1383	24	0	34.1508	0	0
DL	0.400893	40	0	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.400911	40	0	3	1	8	4	1	0	1383	24	1	34.2622	0	0
DL	0.401161	40	1	0	1	8	4	1	0	1383	24	2	43.1054	0	0
DL	0.401482	40	1	1	1	12	3	1	0	1105	16	0	8.4492	0	0
DL	0.401482	40	1	1	1	12	4	1	0	2541	28	0	21.1047	1	1
DL	0.401536	40	1	2	1	1	4	1	0	209	28	0	21.1047	0	0
DL	0.401589	40	1	2	1	4	3	1	0	292	14	0	39.3226	0	0
DL	0.401982	40	1	3	1	12	4	1	0	2541	28	0	21.1047	0	0
DL	0.401982	40	1	3	1	12	3	1	0	1105	16	1	8.4492	1	0.999111
DL	0.402036	40	2	0	1	1	4	1	0	193	26	0	21.1047	0	0.00154965
DL	0.402232	40	2	0	1	12	3	1	0	884	14	0	40.1933	0	0
DL	0.402286	40	2	1	1	1	4	1	0	193	26	1	21.1047	0	0.00154965
DL	0.402304	40	2	1	2	1	4	1	0	193	26	2	21.1047	0	0.00154965
DL	0.402429	40	2	1	1	9	3	1	0	1906	28	0	8.62181	0	0
DL	0.402429	40	2	1	3	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.402893	40	2	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.402929	40	2	3	1	9	3	1	0	1906	28	1	34.0482	0	0
DL	0.403179	40	3	0	1	9	3	1	0	1906	28	2	40.5709	0	0
DL	0.403393	40	3	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.403482	40	3	1	1	12	3	1	0	884	14	0	36.7726	0	0
DL	0.403571	40	3	2	1	3	3	1	0	634	28	0	40.5709	0	0
DL	0.403893	40	3	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.403982	40	3	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.404036	40	4	0	1	1	3	1	0	209	28	0	40.5709	0	5.701e-14
DL	0.404393	40	4	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.404393	40	4	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.404893	40	4	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.404893	40	4	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.405393	40	5	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.405393	40	5	1	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.405643	40	5	2	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.405893	40	5	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.405893	40	5	3	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.406232	40	6	0	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.406393	40	6	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.406482	40	6	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.406661	40	6	2	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.406893	40	6	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.406911	40	6	3	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.407161	40	7	0	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.407393	40	7	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.407393	40	7	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.407893	40	7	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.407982	40	7	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.408054	40	8	0	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.408304	40	8	1	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.408339	40	8	1	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.408393	40	8	1	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.408482	40	8	1	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.408589	40	8	2	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.408893	40	8	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.408893	40	8	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.409393	40	9	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.409393	40	9	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.409893	40	9	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.409893	40	9	3	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.410143	41	0	0	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.410393	41	0	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.410393	41	0	1	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.410732	41	0	2	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.410893	41	0	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.410982	41	0	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.411161	41	1	0	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.411393	41	1	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.411411	41	1	1	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.411661	41	1	2	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.411893	41	1	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.411893	41	1	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.412393	41	2	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.412482	41	2	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.412554	41	2	2	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.412804	41	2	3	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.412839	41	2	3	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.412893	41	2	3	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.412982	41	2	3	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.413089	41	3	0	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.413393	41	3	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.413393	41	3	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.413893	41	3	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.413893	41	3	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.414393	41	4	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.414393	41	4	1	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.414643	41	4	2	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.414893	41	4	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.414893	41	4	3	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.415232	41	5	0	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.415393	41	5	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.415482	41	5	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.415661	41	5	2	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.415893	41	5	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.415911	41	5	3	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.416161	41	6	0	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.416393	41	6	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.416393	41	6	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.416893	41	6	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.416982	41	6	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.417054	41	7	0	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.417304	41	7	1	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.417339	41	7	1	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.417393	41	7	1	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.417482	41	7	1	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.417589	41	7	2	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.417893	41	7	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.417893	41	7	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.418393	41	8	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.418393	41	8	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.418893	41	8	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.418893	41	8	3	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.419143	41	9	0	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.419393	41	9	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.419393	41	9	1	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.419732	41	9	2	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.419893	41	9	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.419982	41	9	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.420161	42	0	0	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.420393	42	0	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.420411	42	0	1	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.420661	42	0	2	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.420893	42	0	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.420893	42	0	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.421393	42	1	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.421482	42	1	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.421554	42	1	2	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.421804	42	1	3	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.421839	42	1	3	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.421893	42	1	3	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.421982	42	1	3	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.422089	42	2	0	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.422393	42	2	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.422393	42	2	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.422893	42	2	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.422893	42	2	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.423393	42	3	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.423393	42	3	1	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.423643	42	3	2	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.423893	42	3	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.423893	42	3	3	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.424232	42	4	0	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.424393	42	4	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.424482	42	4	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.424661	42	4	2	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.424893	42	4	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.424911	42	4	3	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.425161	42	5	0	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.425393	42	5	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.425393	42	5	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.425893	42	5	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.425982	42	5	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.426054	42	6	0	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.426304	42	6	1	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.426339	42	6	1	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.426393	42	6	1	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.426482	42	6	1	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.426589	42	6	2	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.426893	42	6	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.426893	42	6	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.427393	42	7	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.427393	42	7	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.427893	42	7	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.427893	42	7	3	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.428143	42	8	0	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.428393	42	8	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.428393	42	8	1	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.428732	42	8	2	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.428893	42	8	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.428982	42	8	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.429161	42	9	0	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.429393	42	9	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.429411	42	9	1	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.429661	42	9	2	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.429893	42	9	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.429893	42	9	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.430393	43	0	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.430482	43	0	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.430554	43	0	2	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.430804	43	0	3	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.430839	43	0	3	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.430893	43	0	3	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.430982	43	0	3	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.431089	43	1	0	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.431393	43	1	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.431393	43	1	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.431893	43	1	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.431893	43	1	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.432393	43	2	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.432393	43	2	1	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.432643	43	2	2	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.432893	43	2	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.432893	43	2	3	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.433232	43	3	0	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.433393	43	3	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.433482	43	3	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.433661	43	3	2	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.433893	43	3	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.433911	43	3	3	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.434161	43	4	0	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.434393	43	4	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.434393	43	4	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.434893	43	4	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.434982	43	4	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.435054	43	5	0	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.435304	43	5	1	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.435339	43	5	1	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.435393	43	5	1	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.435482	43	5	1	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.435589	43	5	2	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.435893	43	5	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.435893	43	5	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.436393	43	6	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.436393	43	6	1	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.436893	43	6	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.436893	43	6	3	1	7	3	1	0	1484	28	1	8.4492	0	0
DL	0.437143	43	7	0	1	7	3	1	0	1484	28	2	40.5709	0	0
DL	0.437393	43	7	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.437393	43	7	1	1	7	3	1	0	1484	28	3	8.4492	1	1
DL	0.437732	43	7	2	1	12	3	1	0	884	14	0	40.5709	0	0
DL	0.437893	43	7	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.437982	43	7	3	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.438161	43	8	0	1	8	3	1	0	588	14	0	40.5709	0	0
DL	0.438393	43	8	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.438411	43	8	1	1	8	3	1	0	588	14	1	31.5587	0	0
DL	0.438661	43	8	2	1	8	3	1	0	588	14	2	40.5709	0	0
DL	0.438893	43	8	3	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.438893	43	8	3	1	7	3	1	0	1484	28	0	8.4492	1	1
DL	0.439393	43	9	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
DL	0.439482	43	9	1	1	12	3	1	0	2541	28	0	36.7726	0	0
DL	0.439554	43	9	2	1	2	3	1	0	144	14	0	40.5709	0	0
DL	0.439804	43	9	3	1	2	3	1	0	144	14	1	8.4492	0	1.84651e-07
DL	0.439839	43	9	3	3	2	3	1	0	144	14	2	8.4492	0	1.84651e-07
DL	0.439893	43	9	3	1	7	4	1	0	1371	26	0	21.1265	0	2.28284e-05
DL	0.439982	43	9	3	5	8	3	1	0	588	14	0	38.5314	0	0
DL	0.440089	44	0	0	1	4	3	1	0	847	28	0	40.5709	0	1.14131e-13
DL	0.440393	44	0	1	1	7	4	1	0	1371	26	0	21.1047	0	3.08844e-05
